run_number,source_period,target,beam_type,group,classification_source,source_file,quality_status,reason_codes,nonzero_unmapped_strip_count,negative_net_bin_count,brem_reference_sum,brem_period_median,brem_ratio
3167,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3167.root,good,,0,0,144157.872,392901.5455,0.3669058410461254
3174,2001_uv,P,UV,P_UV,manual,2001_uv/run3174.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3175,2001_uv,P,UV,P_UV,manual,2001_uv/run3175.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3177,2001_uv,P,UV,P_UV,manual,2001_uv/run3177.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3180,2001_uv,P,UV,P_UV,manual,2001_uv/run3180.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3181,2001_uv,P,UV,P_UV,manual,2001_uv/run3181.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3182,2001_uv,P,UV,P_UV,manual,2001_uv/run3182.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3183,2001_uv,P,UV,P_UV,manual,2001_uv/run3183.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3184,2001_uv,P,UV,P_UV,manual,2001_uv/run3184.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3185,2001_uv,P,UV,P_UV,manual,2001_uv/run3185.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3186,2001_uv,P,UV,P_UV,manual,2001_uv/run3186.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3188,2001_uv,P,UV,P_UV,manual,2001_uv/run3188.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3189,2001_uv,P,UV,P_UV,manual,2001_uv/run3189.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3190,2001_uv,P,UV,P_UV,manual,2001_uv/run3190.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3191,2001_uv,P,UV,P_UV,manual,2001_uv/run3191.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3192,2001_uv,P,UV,P_UV,manual,2001_uv/run3192.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3193,2001_uv,P,UV,P_UV,manual,2001_uv/run3193.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3194,2001_uv,P,UV,P_UV,manual,2001_uv/run3194.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3195,2001_uv,P,UV,P_UV,manual,2001_uv/run3195.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3196,2001_uv,P,UV,P_UV,manual,2001_uv/run3196.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3197,2001_uv,P,UV,P_UV,manual,2001_uv/run3197.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3198,2001_uv,P,UV,P_UV,manual,2001_uv/run3198.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3199,2001_uv,P,UV,P_UV,manual,2001_uv/run3199.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3200,2001_uv,P,UV,P_UV,manual,2001_uv/run3200.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3201,2001_uv,P,UV,P_UV,manual,2001_uv/run3201.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3202,2001_uv,P,UV,P_UV,manual,2001_uv/run3202.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3205,2001_uv,P,UV,P_UV,manual,2001_uv/run3205.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3206,2001_uv,P,UV,P_UV,manual,2001_uv/run3206.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3208,2001_uv,P,UV,P_UV,manual,2001_uv/run3208.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3209,2001_uv,P,UV,P_UV,manual,2001_uv/run3209.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3210,2001_uv,P,UV,P_UV,manual,2001_uv/run3210.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3211,2001_uv,P,UV,P_UV,manual,2001_uv/run3211.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3212,2001_uv,P,UV,P_UV,manual,2001_uv/run3212.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3213,2001_uv,P,UV,P_UV,manual,2001_uv/run3213.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3214,2001_uv,P,UV,P_UV,manual,2001_uv/run3214.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3215,2001_uv,P,UV,P_UV,manual,2001_uv/run3215.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3216,2001_uv,P,UV,P_UV,manual,2001_uv/run3216.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3217,2001_uv,P,UV,P_UV,manual,2001_uv/run3217.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3218,2001_uv,P,UV,P_UV,manual,2001_uv/run3218.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3219,2001_uv,P,UV,P_UV,manual,2001_uv/run3219.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3220,2001_uv,P,UV,P_UV,manual,2001_uv/run3220.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3221,2001_uv,P,UV,P_UV,manual,2001_uv/run3221.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3222,2001_uv,P,UV,P_UV,manual,2001_uv/run3222.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3223,2001_uv,P,UV,P_UV,manual,2001_uv/run3223.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3224,2001_uv,P,UV,P_UV,manual,2001_uv/run3224.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3225,2001_uv,P,UV,P_UV,manual,2001_uv/run3225.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3227,2001_uv,P,UV,P_UV,manual,2001_uv/run3227.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3229,2001_uv,P,UV,P_UV,manual,2001_uv/run3229.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3230,2001_uv,P,UV,P_UV,manual,2001_uv/run3230.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3231,2001_uv,P,UV,P_UV,manual,2001_uv/run3231.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3233,2001_uv,P,UV,P_UV,manual,2001_uv/run3233.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3235,2001_uv,P,UV,P_UV,manual,2001_uv/run3235.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3236,2001_uv,P,UV,P_UV,manual,2001_uv/run3236.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3237,2001_uv,P,UV,P_UV,manual,2001_uv/run3237.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3238,2001_uv,P,UV,P_UV,manual,2001_uv/run3238.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3239,2001_uv,P,UV,P_UV,manual,2001_uv/run3239.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3240,2001_uv,P,UV,P_UV,manual,2001_uv/run3240.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3241,2001_uv,P,UV,P_UV,manual,2001_uv/run3241.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3242,2001_uv,P,UV,P_UV,manual,2001_uv/run3242.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3243,2001_uv,P,UV,P_UV,manual,2001_uv/run3243.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3244,2001_uv,P,UV,P_UV,manual,2001_uv/run3244.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3245,2001_uv,P,UV,P_UV,manual,2001_uv/run3245.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3246,2001_uv,P,UV,P_UV,manual,2001_uv/run3246.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3247,2001_uv,P,UV,P_UV,manual,2001_uv/run3247.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3248,2001_uv,P,UV,P_UV,manual,2001_uv/run3248.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3249,2001_uv,P,UV,P_UV,manual,2001_uv/run3249.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3250,2001_uv,P,UV,P_UV,manual,2001_uv/run3250.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3251,2001_uv,P,UV,P_UV,manual,2001_uv/run3251.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3252,2001_uv,P,UV,P_UV,manual,2001_uv/run3252.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3253,2001_uv,P,UV,P_UV,manual,2001_uv/run3253.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3254,2001_uv,P,UV,P_UV,manual,2001_uv/run3254.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3255,2001_uv,P,UV,P_UV,manual,2001_uv/run3255.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3256,2001_uv,P,UV,P_UV,manual,2001_uv/run3256.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3257,2001_uv,P,UV,P_UV,manual,2001_uv/run3257.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3258,2001_uv,P,UV,P_UV,manual,2001_uv/run3258.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3259,2001_uv,P,UV,P_UV,manual,2001_uv/run3259.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3261,2001_uv,P,UV,P_UV,manual,2001_uv/run3261.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3262,2001_uv,P,UV,P_UV,manual,2001_uv/run3262.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3263,2001_uv,P,UV,P_UV,manual,2001_uv/run3263.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3264,2001_uv,P,UV,P_UV,manual,2001_uv/run3264.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3265,2001_uv,P,UV,P_UV,manual,2001_uv/run3265.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3266,2001_uv,P,UV,P_UV,manual,2001_uv/run3266.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3267,2001_uv,P,UV,P_UV,manual,2001_uv/run3267.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3268,2001_uv,P,UV,P_UV,manual,2001_uv/run3268.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3269,2001_uv,P,UV,P_UV,manual,2001_uv/run3269.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3270,2001_uv,P,UV,P_UV,manual,2001_uv/run3270.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3271,2001_uv,P,UV,P_UV,manual,2001_uv/run3271.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3273,2001_uv,P,UV,P_UV,manual,2001_uv/run3273.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3274,2001_uv,P,UV,P_UV,manual,2001_uv/run3274.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3275,2001_uv,P,UV,P_UV,manual,2001_uv/run3275.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3283,2001_uv,P,UV,P_UV,manual,2001_uv/run3283.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3285,2001_uv,P,UV,P_UV,manual,2001_uv/run3285.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3286,2001_uv,P,UV,P_UV,manual,2001_uv/run3286.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3287,2001_uv,P,UV,P_UV,manual,2001_uv/run3287.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3288,2001_uv,P,UV,P_UV,manual,2001_uv/run3288.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3289,2001_uv,P,UV,P_UV,manual,2001_uv/run3289.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3290,2001_uv,P,UV,P_UV,manual,2001_uv/run3290.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3292,2001_uv,P,UV,P_UV,manual,2001_uv/run3292.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3293,2001_uv,P,UV,P_UV,manual,2001_uv/run3293.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3294,2001_uv,P,UV,P_UV,manual,2001_uv/run3294.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3295,2001_uv,P,UV,P_UV,manual,2001_uv/run3295.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3296,2001_uv,P,UV,P_UV,manual,2001_uv/run3296.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3297,2001_uv,P,UV,P_UV,manual,2001_uv/run3297.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3298,2001_uv,P,UV,P_UV,manual,2001_uv/run3298.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3299,2001_uv,P,UV,P_UV,manual,2001_uv/run3299.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3300,2001_uv,P,UV,P_UV,manual,2001_uv/run3300.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3302,2001_uv,P,UV,P_UV,manual,2001_uv/run3302.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3303,2001_uv,P,UV,P_UV,manual,2001_uv/run3303.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3304,2001_uv,P,UV,P_UV,manual,2001_uv/run3304.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3305,2001_uv,P,UV,P_UV,manual,2001_uv/run3305.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3306,2001_uv,P,UV,P_UV,manual,2001_uv/run3306.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3307,2001_uv,P,UV,P_UV,manual,2001_uv/run3307.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3308,2001_uv,P,UV,P_UV,manual,2001_uv/run3308.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3309,2001_uv,P,UV,P_UV,manual,2001_uv/run3309.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3310,2001_uv,P,UV,P_UV,manual,2001_uv/run3310.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3311,2001_uv,P,UV,P_UV,manual,2001_uv/run3311.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3312,2001_uv,P,UV,P_UV,manual,2001_uv/run3312.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3313,2001_uv,P,UV,P_UV,manual,2001_uv/run3313.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3314,2001_uv,P,UV,P_UV,manual,2001_uv/run3314.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3315,2001_uv,P,UV,P_UV,manual,2001_uv/run3315.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3316,2001_uv,P,UV,P_UV,manual,2001_uv/run3316.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3317,2001_uv,P,UV,P_UV,manual,2001_uv/run3317.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3318,2001_uv,P,UV,P_UV,manual,2001_uv/run3318.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3319,2001_uv,P,UV,P_UV,manual,2001_uv/run3319.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3320,2001_uv,P,UV,P_UV,manual,2001_uv/run3320.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3321,2001_uv,P,UV,P_UV,manual,2001_uv/run3321.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3322,2001_uv,P,UV,P_UV,manual,2001_uv/run3322.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3323,2001_uv,P,UV,P_UV,manual,2001_uv/run3323.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3324,2001_uv,P,UV,P_UV,manual,2001_uv/run3324.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3325,2001_uv,P,UV,P_UV,manual,2001_uv/run3325.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3327,2001_uv,P,UV,P_UV,manual,2001_uv/run3327.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3328,2001_uv,P,UV,P_UV,manual,2001_uv/run3328.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3329,2001_uv,P,UV,P_UV,manual,2001_uv/run3329.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3331,2001_uv,P,UV,P_UV,manual,2001_uv/run3331.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3332,2001_uv,P,UV,P_UV,manual,2001_uv/run3332.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3334,2001_uv,P,UV,P_UV,manual,2001_uv/run3334.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3337,2001_uv,P,UV,P_UV,manual,2001_uv/run3337.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3338,2001_uv,P,UV,P_UV,manual,2001_uv/run3338.root,bad,nonzero_flux_without_lookup;run_flux_conservation_failure,1,0,,,
3344,2001_d,D,VIS,D_VIS,manual,2001_d/run3344.root,review,negative_net_flux,0,2,244626.038,549717.534,0.44500315683945424
3346,2001_d,D,VIS,D_VIS,manual,2001_d/run3346.root,good,,0,0,313649.298,549717.534,0.5705644783016872
3349,2001_d,D,VIS,D_VIS,manual,2001_d/run3349.root,review,negative_net_flux,0,2,141434.359,549717.534,0.2572855152915679
3350,2001_d,D,VIS,D_VIS,manual,2001_d/run3350.root,good,,0,0,141699.076,549717.534,0.25776706624024115
3351,2001_d,D,VIS,D_VIS,manual,2001_d/run3351.root,good,,0,0,349784.488,549717.534,0.6362985831192353
3352,2001_d,D,VIS,D_VIS,manual,2001_d/run3352.root,good,,0,0,120797.279,549717.534,0.21974427142795122
3353,2001_d,D,VIS,D_VIS,manual,2001_d/run3353.root,review,negative_net_flux,0,3,235818.603,549717.534,0.4289814102964378
3356,2001_d,D,VIS,D_VIS,manual,2001_d/run3356.root,good,,0,0,465494.223,549717.534,0.8467880215005112
3359,2001_d,D,VIS,D_VIS,manual,2001_d/run3359.root,good,,0,0,515140.387,549717.534,0.9371001562413325
3360,2001_d,D,VIS,D_VIS,manual,2001_d/run3360.root,good,,0,0,339902.262,549717.534,0.618321666996345
3361,2001_d,D,VIS,D_VIS,manual,2001_d/run3361.root,good,,0,0,417137.874,549717.534,0.7588222099533758
3363,2001_d,D,VIS,D_VIS,manual,2001_d/run3363.root,good,,0,0,491313.99700000003,549717.534,0.8937571873048533
3365,2001_d,D,VIS,D_VIS,manual,2001_d/run3365.root,review,negative_net_flux,0,2,165447.377,549717.534,0.30096798222193877
3366,2001_d,D,VIS,D_VIS,manual,2001_d/run3366.root,good,,0,0,588541.792,549717.534,1.0706258316293764
3367,2001_d,D,VIS,D_VIS,manual,2001_d/run3367.root,review,negative_net_flux,0,1,187165.006,549717.534,0.34047487013575956
3369,2001_d,D,VIS,D_VIS,manual,2001_d/run3369.root,good,,0,0,391836.598,549717.534,0.71279625219304
3370,2001_d,D,VIS,D_VIS,manual,2001_d/run3370.root,review,negative_net_flux,0,2,206582.85,549717.534,0.37579818219878725
3372,2001_d,D,VIS,D_VIS,manual,2001_d/run3372.root,good,,0,0,320019.874,549717.534,0.5821532954777463
3373,2001_d,D,VIS,D_VIS,manual,2001_d/run3373.root,good,,0,0,594586.095,549717.534,1.081621120347964
3374,2001_d,D,VIS,D_VIS,manual,2001_d/run3374.root,good,,0,0,529833.829,549717.534,0.9638292327055372
3375,2001_d,D,VIS,D_VIS,manual,2001_d/run3375.root,good,,0,0,398954.071,549717.534,0.725743761704352
3377,2001_d,D,VIS,D_VIS,manual,2001_d/run3377.root,good,,0,0,202028.544,549717.534,0.3675133709669883
3378,2001_d,D,VIS,D_VIS,manual,2001_d/run3378.root,good,,0,0,573509.787,549717.534,1.0432808697712015
3379,2001_d,D,VIS,D_VIS,manual,2001_d/run3379.root,good,,0,0,539426.781,549717.534,0.9812799258464256
3380,2001_d,D,VIS,D_VIS,manual,2001_d/run3380.root,good,,0,0,325990.117,549717.534,0.5930138604601978
3381,2001_d,D,VIS,D_VIS,manual,2001_d/run3381.root,good,,0,0,603390.392,549717.534,1.097637158504753
3382,2001_d,D,VIS,D_VIS,manual,2001_d/run3382.root,good,,0,0,515800.651,549717.534,0.9383012530941027
3383,2001_d,D,VIS,D_VIS,manual,2001_d/run3383.root,good,,0,0,428238.238,549717.534,0.7790150604874103
3384,2001_d,D,VIS,D_VIS,manual,2001_d/run3384.root,good,,0,0,263745.248,549717.534,0.4797832189940662
3385,2001_d,D,VIS,D_VIS,manual,2001_d/run3385.root,good,,0,0,577400.969,549717.534,1.0503593814782703
3386,2001_d,D,VIS,D_VIS,manual,2001_d/run3386.root,good,,0,0,507291.258,549717.534,0.9228216795427886
3387,2001_d,D,VIS,D_VIS,manual,2001_d/run3387.root,good,,0,0,406416.821,549717.534,0.7393193701549277
3388,2001_d,D,VIS,D_VIS,manual,2001_d/run3388.root,good,,0,0,280405.39,549717.534,0.5100899510329245
3389,2001_d,D,VIS,D_VIS,manual,2001_d/run3389.root,good,,0,0,579996.467,549717.534,1.055080893599439
3390,2001_d,D,VIS,D_VIS,manual,2001_d/run3390.root,good,,0,0,521642.44,549717.534,0.9489281453409125
3391,2001_d,D,VIS,D_VIS,manual,2001_d/run3391.root,good,,0,0,459815.857,549717.534,0.8364584146591912
3392,2001_d,D,VIS,D_VIS,manual,2001_d/run3392.root,good,,0,0,280851.73,549717.534,0.5109018952995594
3394,2001_d,D,VIS,D_VIS,manual,2001_d/run3394.root,good,,0,0,613240.14,549717.534,1.1155549933759255
3395,2001_d,D,VIS,D_VIS,manual,2001_d/run3395.root,review,negative_net_flux,0,2,163664.153,549717.534,0.29772409078732426
3396,2001_d,D,VIS,D_VIS,manual,2001_d/run3396.root,review,negative_net_flux,0,1,204025.85,549717.534,0.3711467024080771
3397,2001_d,D,VIS,D_VIS,manual,2001_d/run3397.root,good,,0,0,375108.438,549717.534,0.6823657875173398
3398,2001_d,D,VIS,D_VIS,manual,2001_d/run3398.root,good,,0,0,585058.085,549717.534,1.064288564242886
3399,2001_d,D,VIS,D_VIS,manual,2001_d/run3399.root,good,,0,0,513867.217,549717.534,0.93478411223463
3400,2001_d,D,VIS,D_VIS,manual,2001_d/run3400.root,good,,0,0,307761.993,549717.534,0.5598547871678403
3401,2001_d,D,VIS,D_VIS,manual,2001_d/run3401.root,review,negative_net_flux,0,1,130242.84,549717.534,0.23692684323218258
3402,2001_d,D,VIS,D_VIS,manual,2001_d/run3402.root,review,negative_net_flux,0,1,549717.534,549717.534,1.0
3405,2001_d,D,VIS,D_VIS,manual,2001_d/run3405.root,review,negative_net_flux,0,4,178537.929,549717.534,0.3247812157288765
3407,2001_d,D,VIS,D_VIS,manual,2001_d/run3407.root,review,negative_net_flux,0,1,495943.568,549717.534,0.9021789143076525
3409,2001_d,D,VIS,D_VIS,manual,2001_d/run3409.root,good,,0,0,630418.423,549717.534,1.1468042840343529
3412,2001_d,D,VIS,D_VIS,manual,2001_d/run3412.root,good,,0,0,553481.854,549717.534,1.0068477350042104
3413,2001_d,D,VIS,D_VIS,manual,2001_d/run3413.root,good,,0,0,436288.366,549717.534,0.793659177696886
3414,2001_d,D,VIS,D_VIS,manual,2001_d/run3414.root,review,negative_net_flux,0,2,156538.567,549717.534,0.2847618227873372
3415,2001_d,D,VIS,D_VIS,manual,2001_d/run3415.root,good,,0,0,593964.723,549717.534,1.080490772557384
3416,2001_d,D,VIS,D_VIS,manual,2001_d/run3416.root,good,,0,0,543220.345,549717.534,0.988180859080984
3417,2001_d,D,VIS,D_VIS,manual,2001_d/run3417.root,good,,0,0,515865.107,549717.534,0.9384185060395036
3418,2001_d,D,VIS,D_VIS,manual,2001_d/run3418.root,review,negative_net_flux,0,2,161596.051,549717.534,0.2939619732049515
3419,2001_d,D,VIS,D_VIS,manual,2001_d/run3419.root,good,,0,0,629023.178,549717.534,1.1442661714334184
3420,2001_d,D,VIS,D_VIS,manual,2001_d/run3420.root,good,,0,0,565938.506,549717.534,1.0295078308344445
3423,2001_d,D,VIS,D_VIS,manual,2001_d/run3423.root,good,,0,0,635622.37,549717.534,1.1562708676489115
3424,2001_d,D,VIS,D_VIS,manual,2001_d/run3424.root,good,,0,0,581442.659,549717.534,1.0577116847067862
3425,2001_d,D,VIS,D_VIS,manual,2001_d/run3425.root,review,negative_net_flux,0,1,510285.411,549717.534,0.9282683913807996
3426,2001_d,D,VIS,D_VIS,manual,2001_d/run3426.root,good,,0,0,467228.624,549717.534,0.8499430982312455
3427,2001_d,D,VIS,D_VIS,manual,2001_d/run3427.root,good,,0,0,293055.385,549717.534,0.5331017602214595
3428,2001_d,D,VIS,D_VIS,manual,2001_d/run3428.root,good,,0,0,583315.169,549717.534,1.061117997738817
3429,2001_d,D,VIS,D_VIS,manual,2001_d/run3429.root,review,negative_net_flux,0,1,553490.876,549717.534,1.006864147069393
3430,2001_d,D,VIS,D_VIS,manual,2001_d/run3430.root,good,,0,0,684129.5059999999,549717.534,1.2445109782508774
3432,2001_d,D,VIS,D_VIS,manual,2001_d/run3432.root,good,,0,0,602206.074,549717.534,1.0954827465990926
3433,2001_d,D,VIS,D_VIS,manual,2001_d/run3433.root,good,,0,0,551712.736,549717.534,1.0036295040208778
3434,2001_d,D,VIS,D_VIS,manual,2001_d/run3434.root,good,,0,0,683031.073,549717.534,1.2425128011288793
